ID	Batiment	Momentjour	Face	Emplacement	Bait	Age_building	Date	Tunder_mean	Tground_mean	xcoord	ycoord
S6noonEA5miel	S6	noon	E	A5	miel	15	2	27.8	39.1	730032.3413	5831988.448
S6noonEA5thon	S6	noon	E	A5	thon	15	2	27.8	39.1	730032.3413	5831988.448
S6noonEB1miel	S6	noon	E	B1	miel	15	2	27.8	39.1	730050.0397	5831997.904
S6noonEB1thon	S6	noon	E	B1	thon	15	2	27.8	39.1	730050.0397	5831997.904
S6noonEB2miel	S6	noon	E	B2	miel	15	2	27.8	39.1	730047.8208	5831994.048
S6noonEB2thon	S6	noon	E	B2	thon	15	2	27.8	39.1	730047.8208	5831994.048
S6noonEB3miel	S6	noon	E	B3	miel	15	2	27.8	39.1	730039.6319	5831992.991
S6noonEB3thon	S6	noon	E	B3	thon	15	2	27.8	39.1	730039.6319	5831992.991
S6noonEB4miel	S6	noon	E	B4	miel	15	2	27.8	39.1	730037.8357	5831989.557
S6noonEB4thon	S6	noon	E	B4	thon	15	2	27.8	39.1	730037.8357	5831989.557
S6noonEB5miel	S6	noon	E	B5	miel	15	2	27.8	39.1	730036.4092	5831986.282
S6noonEB5thon	S6	noon	E	B5	thon	15	2	27.8	39.1	730036.4092	5831986.282
S6noonNA1miel	S6	noon	N	A1	miel	15	2	21.8	21.8	730004.1455	5832000.817
S6noonNA1thon	S6	noon	N	A1	thon	15	2	21.8	21.8	730004.1455	5832000.817
S6noonNA2miel	S6	noon	N	A2	miel	15	2	21.8	21.8	730005.9417	5832004.542
S6noonNA2thon	S6	noon	N	A2	thon	15	2	21.8	21.8	730005.9417	5832004.542
S6noonNA3miel	S6	noon	N	A3	miel	15	2	21.8	21.8	730007.6323	5832007.923
S6noonNA3thon	S6	noon	N	A3	thon	15	2	21.8	21.8	730007.6323	5832007.923
S6noonNA4miel	S6	noon	N	A4	miel	15	2	21.8	21.8	730010.9607	5832009.799
S6noonNA4thon	S6	noon	N	A4	thon	15	2	21.8	21.8	730010.9607	5832009.799
S6noonNA5miel	S6	noon	N	A5	miel	15	2	21.8	21.8	730014.7117	5832008.055
S6noonNA5thon	S6	noon	N	A5	thon	15	2	21.8	21.8	730014.7117	5832008.055
S6noonNB1miel	S6	noon	N	B1	miel	15	2	21.8	21.8	730002.402	5832004.304
S6noonNB1thon	S6	noon	N	B1	thon	15	2	21.8	21.8	730002.402	5832004.304
S6noonNB2miel	S6	noon	N	B2	miel	15	2	21.8	21.8	730004.3568	5832008.055
S6noonNB2thon	S6	noon	N	B2	thon	15	2	21.8	21.8	730004.3568	5832008.055
S6noonNB3miel	S6	noon	N	B3	miel	15	2	21.8	21.8	730006.5757	5832011.278
S6noonNB3thon	S6	noon	N	B3	thon	15	2	21.8	21.8	730006.5757	5832011.278
S6noonNB4miel	S6	noon	N	B4	miel	15	2	21.8	21.8	730010.3267	5832013.285
S6noonNB4thon	S6	noon	N	B4	thon	15	2	21.8	21.8	730010.3267	5832013.285
S6noonNB5miel	S6	noon	N	B5	miel	15	2	21.8	21.8	730014.5004	5832012.176
S6noonNB5thon	S6	noon	N	B5	thon	15	2	21.8	21.8	730014.5004	5832012.176
S6noonSA1miel	S6	noon	S	A1	miel	15	2	26.5	35.6	730029.1714	5831982.002
S6noonSA1thon	S6	noon	S	A1	thon	15	2	26.5	35.6	730029.1714	5831982.002
S6noonSA2miel	S6	noon	S	A2	miel	15	2	26.5	35.6	730027.428	5831978.357
S6noonSA2thon	S6	noon	S	A2	thon	15	2	26.5	35.6	730027.428	5831978.357
S6noonSA3miel	S6	noon	S	A3	miel	15	2	26.5	35.6	730025.5789	5831975.187
S6noonSA3thon	S6	noon	S	A3	thon	15	2	26.5	35.6	730025.5789	5831975.187
S6noonSA4miel	S6	noon	S	A4	miel	15	2	26.5	35.6	730022.779	5831972.98
S6noonSA4thon	S6	noon	S	A4	thon	15	2	26.5	35.6	730022.779	5831972.98
S6noonSA5miel	S6	noon	S	A5	miel	15	2	26.5	35.6	730018.2056	5831973.692
S6noonSA5thon	S6	noon	S	A5	thon	15	2	26.5	35.6	730018.2056	5831973.692
S6noonSB1miel	S6	noon	S	B1	miel	15	2	26.5	35.6	730033.2922	5831980.048
S6noonSB1thon	S6	noon	S	B1	thon	15	2	26.5	35.6	730033.2922	5831980.048
S6noonSB2miel	S6	noon	S	B2	miel	15	2	26.5	35.6	730031.496	5831976.349
S6noonSB2thon	S6	noon	S	B2	thon	15	2	26.5	35.6	730031.496	5831976.349
S6noonSB3miel	S6	noon	S	B3	miel	15	2	26.5	35.6	730029.4355	5831972.44
S6noonSB3thon	S6	noon	S	B3	thon	15	2	26.5	35.6	730029.4355	5831972.44
S6noonSB4miel	S6	noon	S	B4	miel	15	2	26.5	35.6	730021.1412	5831969.123
S6noonSB4thon	S6	noon	S	B4	thon	15	2	26.5	35.6	730021.1412	5831969.123
S6noonSB5miel	S6	noon	S	B5	miel	15	2	26.5	35.6	730016.2508	5831969.782
S6noonSB5thon	S6	noon	S	B5	thon	15	2	26.5	35.6	730016.2508	5831969.782
S6noonWA1miel	S6	noon	W	A1	miel	15	2	25.2	30.6	730005.937	5831980.648
S6noonWA1thon	S6	noon	W	A1	thon	15	2	25.2	30.6	730005.937	5831980.648
S6noonWA2miel	S6	noon	W	A2	miel	15	2	25.2	30.6	730002.0275	5831982.497
S6noonWA2thon	S6	noon	W	A2	thon	15	2	25.2	30.6	730002.0275	5831982.497
S6noonWA3miel	S6	noon	W	A3	miel	15	2	25.2	30.6	729998.1709	5831984.346
S6noonWA3thon	S6	noon	W	A3	thon	15	2	25.2	30.6	729998.1709	5831984.346
S6noonWA4miel	S6	noon	W	A4	miel	15	2	25.2	30.6	729997.3784	5831988.044
S6noonWA4thon	S6	noon	W	A4	thon	15	2	25.2	30.6	729997.3784	5831988.044
S6noonWA5miel	S6	noon	W	A5	miel	15	2	25.2	30.6	729998.5935	5831991.795
S6noonWA5thon	S6	noon	W	A5	thon	15	2	25.2	30.6	729998.5935	5831991.795
S6noonWB1miel	S6	noon	W	B1	miel	15	2	25.2	30.6	730001.5521	5831978.799
S6noonWB1thon	S6	noon	W	B1	thon	15	2	25.2	30.6	730001.5521	5831978.799
S6noonWB2miel	S6	noon	W	B2	miel	15	2	25.2	30.6	729997.0614	5831981.387
S6noonWB2thon	S6	noon	W	B2	thon	15	2	25.2	30.6	729997.0614	5831981.387
S6noonWB3miel	S6	noon	W	B3	miel	15	2	25.2	30.6	729993.4161	5831983.818
S6noonWB3thon	S6	noon	W	B3	thon	15	2	25.2	30.6	729993.4161	5831983.818
S6noonWB4miel	S6	noon	W	B4	miel	15	2	25.2	30.6	729992.8878	5831987.727
S6noonWB4thon	S6	noon	W	B4	thon	15	2	25.2	30.6	729992.8878	5831987.727
S6noonWB5miel	S6	noon	W	B5	miel	15	2	25.2	30.6	729993.9444	5831991.742
S6noonWB5thon	S6	noon	W	B5	thon	15	2	25.2	30.6	729993.9444	5831991.742
S7afternoonEA1miel	S7	afternoon	E	A1	miel	4	9	26.5	26.7	730078.8803	5832036.271
S7afternoonEA1thon	S7	afternoon	E	A1	thon	4	9	26.5	26.7	730078.8803	5832036.271
S7afternoonEA2miel	S7	afternoon	E	A2	miel	4	9	26.5	26.7	730082.3672	5832034.105
S7afternoonEA2thon	S7	afternoon	E	A2	thon	4	9	26.5	26.7	730082.3672	5832034.105
S7afternoonEA3miel	S7	afternoon	E	A3	miel	4	9	26.5	26.7	730085.9597	5832031.727
S7afternoonEA3thon	S7	afternoon	E	A3	thon	4	9	26.5	26.7	730085.9597	5832031.727
S7afternoonEA4miel	S7	afternoon	E	A4	miel	4	9	26.5	26.7	730090.0277	5832029.297
S7afternoonEA4thon	S7	afternoon	E	A4	thon	4	9	26.5	26.7	730090.0277	5832029.297
S7afternoonEA5miel	S7	afternoon	E	A5	miel	4	9	26.5	26.7	730093.9372	5832026.814
S7afternoonEA5thon	S7	afternoon	E	A5	thon	4	9	26.5	26.7	730093.9372	5832026.814
S7afternoonEB1miel	S7	afternoon	E	B1	miel	4	9	26.5	26.7	730080.5709	5832039.282
S7afternoonEB1thon	S7	afternoon	E	B1	thon	4	9	26.5	26.7	730080.5709	5832039.282
S7afternoonEB2miel	S7	afternoon	E	B2	miel	4	9	26.5	26.7	730084.1634	5832036.957
S7afternoonEB2thon	S7	afternoon	E	B2	thon	4	9	26.5	26.7	730084.1634	5832036.957
S7afternoonEB3miel	S7	afternoon	E	B3	miel	4	9	26.5	26.7	730087.8088	5832034.58
S7afternoonEB3thon	S7	afternoon	E	B3	thon	4	9	26.5	26.7	730087.8088	5832034.58
S7afternoonEB4miel	S7	afternoon	E	B4	miel	4	9	26.5	26.7	730091.5598	5832032.097
S7afternoonEB4thon	S7	afternoon	E	B4	thon	4	9	26.5	26.7	730091.5598	5832032.097
S7afternoonEB5miel	S7	afternoon	E	B5	miel	4	9	26.5	26.7	730095.7334	5832029.825
S7afternoonEB5thon	S7	afternoon	E	B5	thon	4	9	26.5	26.7	730095.7334	5832029.825
S7afternoonNA1miel	S7	afternoon	N	A1	miel	4	9	28.45	29.35	730057.9761	5832035.362
S7afternoonNA1thon	S7	afternoon	N	A1	thon	4	9	28.45	29.35	730057.9761	5832035.362
S7afternoonNA2miel	S7	afternoon	N	A2	miel	4	9	28.45	29.35	730060.2478	5832038.691
S7afternoonNA2thon	S7	afternoon	N	A2	thon	4	9	28.45	29.35	730060.2478	5832038.691
S7afternoonNA3miel	S7	afternoon	N	A3	miel	4	9	28.45	29.35	730063.1535	5832040.857
S7afternoonNA3thon	S7	afternoon	N	A3	thon	4	9	28.45	29.35	730063.1535	5832040.857
S7afternoonNA4miel	S7	afternoon	N	A4	miel	4	9	28.45	29.35	730067.2743	5832039.06
S7afternoonNA4thon	S7	afternoon	N	A4	thon	4	9	28.45	29.35	730067.2743	5832039.06
S7afternoonNA5miel	S7	afternoon	N	A5	miel	4	9	28.45	29.35	730071.2895	5832036.947
S7afternoonNA5thon	S7	afternoon	N	A5	thon	4	9	28.45	29.35	730071.2895	5832036.947
S7afternoonNB1miel	S7	afternoon	N	B1	miel	4	9	28.45	29.35	730056.6553	5832039.377
S7afternoonNB1thon	S7	afternoon	N	B1	thon	4	9	28.45	29.35	730056.6553	5832039.377
S7afternoonNB2miel	S7	afternoon	N	B2	miel	4	9	28.45	29.35	730059.4025	5832042.442
S7afternoonNB2thon	S7	afternoon	N	B2	thon	4	9	28.45	29.35	730059.4025	5832042.442
S7afternoonNB3miel	S7	afternoon	N	B3	miel	4	9	28.45	29.35	730062.7309	5832044.978
S7afternoonNB3thon	S7	afternoon	N	B3	thon	4	9	28.45	29.35	730062.7309	5832044.978
S7afternoonNB4miel	S7	afternoon	N	B4	miel	4	9	28.45	29.35	730067.1159	5832043.234
S7afternoonNB4thon	S7	afternoon	N	B4	thon	4	9	28.45	29.35	730067.1159	5832043.234
S7afternoonNB5miel	S7	afternoon	N	B5	miel	4	9	28.45	29.35	730071.131	5832041.227
S7afternoonNB5thon	S7	afternoon	N	B5	thon	4	9	28.45	29.35	730071.131	5832041.227
S7afternoonSA1miel	S7	afternoon	S	A1	miel	4	9	44.6	44.6	730085.4993	5832007.965
S7afternoonSA1thon	S7	afternoon	S	A1	thon	4	9	44.6	44.6	730085.4993	5832007.965
S7afternoonSA2miel	S7	afternoon	S	A2	miel	4	9	44.6	44.6	730081.7483	5832010.395
S7afternoonSA2thon	S7	afternoon	S	A2	thon	4	9	44.6	44.6	730081.7483	5832010.395
S7afternoonSA3miel	S7	afternoon	S	A3	miel	4	9	44.6	44.6	730078.2086	5832012.614
S7afternoonSA3thon	S7	afternoon	S	A3	thon	4	9	44.6	44.6	730078.2086	5832012.614
S7afternoonSA4miel	S7	afternoon	S	A4	miel	4	9	44.6	44.6	730075.1973	5832014.41
S7afternoonSA4thon	S7	afternoon	S	A4	thon	4	9	44.6	44.6	730075.1973	5832014.41
S7afternoonSA5miel	S7	afternoon	S	A5	miel	4	9	44.6	44.6	730070.2311	5832017.263
S7afternoonSA5thon	S7	afternoon	S	A5	thon	4	9	44.6	44.6	730070.2311	5832017.263
S7afternoonSB1miel	S7	afternoon	S	B1	miel	4	9	44.6	44.6	730083.4917	5832004.002
S7afternoonSB1thon	S7	afternoon	S	B1	thon	4	9	44.6	44.6	730083.4917	5832004.002
S7afternoonSB2miel	S7	afternoon	S	B2	miel	4	9	44.6	44.6	730079.5294	5832006.485
S7afternoonSB2thon	S7	afternoon	S	B2	thon	4	9	44.6	44.6	730079.5294	5832006.485
S7afternoonSB3miel	S7	afternoon	S	B3	miel	4	9	44.6	44.6	730075.9369	5832008.651
S7afternoonSB3thon	S7	afternoon	S	B3	thon	4	9	44.6	44.6	730075.9369	5832008.651
S7afternoonSB4miel	S7	afternoon	S	B4	miel	4	9	44.6	44.6	730072.9784	5832010.448
S7afternoonSB4thon	S7	afternoon	S	B4	thon	4	9	44.6	44.6	730072.9784	5832010.448
S7afternoonSB5miel	S7	afternoon	S	B5	miel	4	9	44.6	44.6	730068.1179	5832013.3
S7afternoonSB5thon	S7	afternoon	S	B5	thon	4	9	44.6	44.6	730068.1179	5832013.3
S7afternoonWA1miel	S7	afternoon	W	A1	miel	4	9	38.6	39.35	730063.9634	5832020.655
S7afternoonWA1thon	S7	afternoon	W	A1	thon	4	9	38.6	39.35	730063.9634	5832020.655
S7afternoonWA2miel	S7	afternoon	W	A2	miel	4	9	38.6	39.35	730061.1105	5832022.398
S7afternoonWA2thon	S7	afternoon	W	A2	thon	4	9	38.6	39.35	730061.1105	5832022.398
S7afternoonWA3miel	S7	afternoon	W	A3	miel	4	9	38.6	39.35	730058.0463	5832024.353
S7afternoonWA3thon	S7	afternoon	W	A3	thon	4	9	38.6	39.35	730058.0463	5832024.353
S7afternoonWA4miel	S7	afternoon	W	A4	miel	4	9	38.6	39.35	730054.7708	5832026.255
S7afternoonWA4thon	S7	afternoon	W	A4	thon	4	9	38.6	39.35	730054.7708	5832026.255
S7afternoonWA5miel	S7	afternoon	W	A5	miel	4	9	38.6	39.35	730055.0877	5832029.689
S7afternoonWA5thon	S7	afternoon	W	A5	thon	4	9	38.6	39.35	730055.0877	5832029.689
S7afternoonWB1miel	S7	afternoon	W	B1	miel	4	9	38.6	39.35	730062.2199	5832017.432
S7afternoonWB1thon	S7	afternoon	W	B1	thon	4	9	38.6	39.35	730062.2199	5832017.432
S7afternoonWB2miel	S7	afternoon	W	B2	miel	4	9	38.6	39.35	730059.1029	5832019.598
S7afternoonWB2thon	S7	afternoon	W	B2	thon	4	9	38.6	39.35	730059.1029	5832019.598
S7afternoonWB3miel	S7	afternoon	W	B3	miel	4	9	38.6	39.35	730054.9293	5832022.081
S7afternoonWB3thon	S7	afternoon	W	B3	thon	4	9	38.6	39.35	730054.9293	5832022.081
S7afternoonWB4miel	S7	afternoon	W	B4	miel	4	9	38.6	39.35	730051.0197	5832025.462
S7afternoonWB4thon	S7	afternoon	W	B4	thon	4	9	38.6	39.35	730051.0197	5832025.462
S7afternoonWB5miel	S7	afternoon	W	B5	miel	4	9	38.6	39.35	730050.9141	5832029.108
S7afternoonWB5thon	S7	afternoon	W	B5	thon	4	9	38.6	39.35	730050.9141	5832029.108
S7morningEA1miel	S7	morning	E	A1	miel	4	10	22.1	22.6	730078.8803	5832036.271
S7morningEA1thon	S7	morning	E	A1	thon	4	10	22.1	22.6	730078.8803	5832036.271
S7morningEA2miel	S7	morning	E	A2	miel	4	10	22.1	22.6	730082.3672	5832034.105
S7morningEA2thon	S7	morning	E	A2	thon	4	10	22.1	22.6	730082.3672	5832034.105
S7morningEA3miel	S7	morning	E	A3	miel	4	10	22.1	22.6	730085.9597	5832031.727
S7morningEA3thon	S7	morning	E	A3	thon	4	10	22.1	22.6	730085.9597	5832031.727
S7morningEA4miel	S7	morning	E	A4	miel	4	10	22.1	22.6	730090.0277	5832029.297
S7morningEA4thon	S7	morning	E	A4	thon	4	10	22.1	22.6	730090.0277	5832029.297
S7morningEA5miel	S7	morning	E	A5	miel	4	10	22.1	22.6	730093.9372	5832026.814
S7morningEA5thon	S7	morning	E	A5	thon	4	10	22.1	22.6	730093.9372	5832026.814
S7morningEB1miel	S7	morning	E	B1	miel	4	10	22.1	22.6	730080.5709	5832039.282
S7morningEB1thon	S7	morning	E	B1	thon	4	10	22.1	22.6	730080.5709	5832039.282
S7morningEB2miel	S7	morning	E	B2	miel	4	10	22.1	22.6	730084.1634	5832036.957
S7morningEB2thon	S7	morning	E	B2	thon	4	10	22.1	22.6	730084.1634	5832036.957
S7morningEB3miel	S7	morning	E	B3	miel	4	10	22.1	22.6	730087.8088	5832034.58
S7morningEB3thon	S7	morning	E	B3	thon	4	10	22.1	22.6	730087.8088	5832034.58
S7morningEB4miel	S7	morning	E	B4	miel	4	10	22.1	22.6	730091.5598	5832032.097
S7morningEB4thon	S7	morning	E	B4	thon	4	10	22.1	22.6	730091.5598	5832032.097
S7morningEB5miel	S7	morning	E	B5	miel	4	10	22.1	22.6	730095.7334	5832029.825
S7morningEB5thon	S7	morning	E	B5	thon	4	10	22.1	22.6	730095.7334	5832029.825
S7morningNA1miel	S7	morning	N	A1	miel	4	10	24.1	25	730057.9761	5832035.362
S7morningNA1thon	S7	morning	N	A1	thon	4	10	24.1	25	730057.9761	5832035.362
S7morningNA2miel	S7	morning	N	A2	miel	4	10	24.1	25	730060.2478	5832038.691
S7morningNA2thon	S7	morning	N	A2	thon	4	10	24.1	25	730060.2478	5832038.691
S7morningNA3miel	S7	morning	N	A3	miel	4	10	24.1	25	730063.1535	5832040.857
S7morningNA3thon	S7	morning	N	A3	thon	4	10	24.1	25	730063.1535	5832040.857
S7morningNA4miel	S7	morning	N	A4	miel	4	10	24.1	25	730067.2743	5832039.06
S7morningNA4thon	S7	morning	N	A4	thon	4	10	24.1	25	730067.2743	5832039.06
S7morningNA5miel	S7	morning	N	A5	miel	4	10	24.1	25	730071.2895	5832036.947
S7morningNA5thon	S7	morning	N	A5	thon	4	10	24.1	25	730071.2895	5832036.947
S7morningNB1miel	S7	morning	N	B1	miel	4	10	24.1	25	730056.6553	5832039.377
S7morningNB1thon	S7	morning	N	B1	thon	4	10	24.1	25	730056.6553	5832039.377
S7morningNB2miel	S7	morning	N	B2	miel	4	10	24.1	25	730059.4025	5832042.442
S7morningNB2thon	S7	morning	N	B2	thon	4	10	24.1	25	730059.4025	5832042.442
S7morningNB3miel	S7	morning	N	B3	miel	4	10	24.1	25	730062.7309	5832044.978
S7morningNB3thon	S7	morning	N	B3	thon	4	10	24.1	25	730062.7309	5832044.978
S7morningNB4miel	S7	morning	N	B4	miel	4	10	24.1	25	730067.1159	5832043.234
S7morningNB4thon	S7	morning	N	B4	thon	4	10	24.1	25	730067.1159	5832043.234
S7morningNB5miel	S7	morning	N	B5	miel	4	10	24.1	25	730071.131	5832041.227
S7morningNB5thon	S7	morning	N	B5	thon	4	10	24.1	25	730071.131	5832041.227
S7morningSA1miel	S7	morning	S	A1	miel	4	10	26.9	26.6	730085.4993	5832007.965
S7morningSA1thon	S7	morning	S	A1	thon	4	10	26.9	26.6	730085.4993	5832007.965
S7morningSA2miel	S7	morning	S	A2	miel	4	10	26.9	26.6	730081.7483	5832010.395
S7morningSA2thon	S7	morning	S	A2	thon	4	10	26.9	26.6	730081.7483	5832010.395
S7morningSA3miel	S7	morning	S	A3	miel	4	10	26.9	26.6	730078.2086	5832012.614
S7morningSA3thon	S7	morning	S	A3	thon	4	10	26.9	26.6	730078.2086	5832012.614
S7morningSA4miel	S7	morning	S	A4	miel	4	10	26.9	26.6	730075.1973	5832014.41
S7morningSA4thon	S7	morning	S	A4	thon	4	10	26.9	26.6	730075.1973	5832014.41
S7morningSA5miel	S7	morning	S	A5	miel	4	10	26.9	26.6	730070.2311	5832017.263
S7morningSA5thon	S7	morning	S	A5	thon	4	10	26.9	26.6	730070.2311	5832017.263
S7morningSB1miel	S7	morning	S	B1	miel	4	10	26.9	26.6	730083.4917	5832004.002
S7morningSB1thon	S7	morning	S	B1	thon	4	10	26.9	26.6	730083.4917	5832004.002
S7morningSB2miel	S7	morning	S	B2	miel	4	10	26.9	26.6	730079.5294	5832006.485
S7morningSB2thon	S7	morning	S	B2	thon	4	10	26.9	26.6	730079.5294	5832006.485
S7morningSB3miel	S7	morning	S	B3	miel	4	10	26.9	26.6	730075.9369	5832008.651
S7morningSB3thon	S7	morning	S	B3	thon	4	10	26.9	26.6	730075.9369	5832008.651
S7morningSB4miel	S7	morning	S	B4	miel	4	10	26.9	26.6	730072.9784	5832010.448
S7morningSB4thon	S7	morning	S	B4	thon	4	10	26.9	26.6	730072.9784	5832010.448
S7morningSB5miel	S7	morning	S	B5	miel	4	10	26.9	26.6	730068.1179	5832013.3
S7morningSB5thon	S7	morning	S	B5	thon	4	10	26.9	26.6	730068.1179	5832013.3
S7morningWA1miel	S7	morning	W	A1	miel	4	10	25.6	25.5	730063.9634	5832020.655
S7morningWA1thon	S7	morning	W	A1	thon	4	10	25.6	25.5	730063.9634	5832020.655
S7morningWA2miel	S7	morning	W	A2	miel	4	10	25.6	25.5	730061.1105	5832022.398
S7morningWA2thon	S7	morning	W	A2	thon	4	10	25.6	25.5	730061.1105	5832022.398
S7morningWA3miel	S7	morning	W	A3	miel	4	10	25.6	25.5	730058.0463	5832024.353
S7morningWA3thon	S7	morning	W	A3	thon	4	10	25.6	25.5	730058.0463	5832024.353
S7morningWA4miel	S7	morning	W	A4	miel	4	10	25.6	25.5	730054.7708	5832026.255
S7morningWA4thon	S7	morning	W	A4	thon	4	10	25.6	25.5	730054.7708	5832026.255
S7morningWA5miel	S7	morning	W	A5	miel	4	10	25.6	25.5	730055.0877	5832029.689
S7morningWA5thon	S7	morning	W	A5	thon	4	10	25.6	25.5	730055.0877	5832029.689
S7morningWB1miel	S7	morning	W	B1	miel	4	10	25.6	25.5	730062.2199	5832017.432
S7morningWB1thon	S7	morning	W	B1	thon	4	10	25.6	25.5	730062.2199	5832017.432
S7morningWB2miel	S7	morning	W	B2	miel	4	10	25.6	25.5	730059.1029	5832019.598
S7morningWB2thon	S7	morning	W	B2	thon	4	10	25.6	25.5	730059.1029	5832019.598
S7morningWB3miel	S7	morning	W	B3	miel	4	10	25.6	25.5	730054.9293	5832022.081
S7morningWB3thon	S7	morning	W	B3	thon	4	10	25.6	25.5	730054.9293	5832022.081
S7morningWB4miel	S7	morning	W	B4	miel	4	10	25.6	25.5	730051.0197	5832025.462
S7morningWB4thon	S7	morning	W	B4	thon	4	10	25.6	25.5	730051.0197	5832025.462
S7morningWB5miel	S7	morning	W	B5	miel	4	10	25.6	25.5	730050.9141	5832029.108
S7morningWB5thon	S7	morning	W	B5	thon	4	10	25.6	25.5	730050.9141	5832029.108
S7noonEA1miel	S7	noon	E	A1	miel	4	2	24.4	25.1	730078.8803	5832036.271
S7noonEA1thon	S7	noon	E	A1	thon	4	2	24.4	25.1	730078.8803	5832036.271
S7noonEA2miel	S7	noon	E	A2	miel	4	2	24.4	25.1	730082.3672	5832034.105
S7noonEA2thon	S7	noon	E	A2	thon	4	2	24.4	25.1	730082.3672	5832034.105
S7noonEA3miel	S7	noon	E	A3	miel	4	2	24.4	25.1	730085.9597	5832031.727
S7noonEA3thon	S7	noon	E	A3	thon	4	2	24.4	25.1	730085.9597	5832031.727
S7noonEA4miel	S7	noon	E	A4	miel	4	2	24.4	25.1	730090.0277	5832029.297
S7noonEA4thon	S7	noon	E	A4	thon	4	2	24.4	25.1	730090.0277	5832029.297
S7noonEA5miel	S7	noon	E	A5	miel	4	2	24.4	25.1	730093.9372	5832026.814
S7noonEA5thon	S7	noon	E	A5	thon	4	2	24.4	25.1	730093.9372	5832026.814
S7noonEB1miel	S7	noon	E	B1	miel	4	2	24.4	25.1	730080.5709	5832039.282
S7noonEB1thon	S7	noon	E	B1	thon	4	2	24.4	25.1	730080.5709	5832039.282
S7noonEB2miel	S7	noon	E	B2	miel	4	2	24.4	25.1	730084.1634	5832036.957
S7noonEB2thon	S7	noon	E	B2	thon	4	2	24.4	25.1	730084.1634	5832036.957
S7noonEB3miel	S7	noon	E	B3	miel	4	2	24.4	25.1	730087.8088	5832034.58
S7noonEB3thon	S7	noon	E	B3	thon	4	2	24.4	25.1	730087.8088	5832034.58
S7noonEB4miel	S7	noon	E	B4	miel	4	2	24.4	25.1	730091.5598	5832032.097
S7noonEB4thon	S7	noon	E	B4	thon	4	2	24.4	25.1	730091.5598	5832032.097
S7noonEB5miel	S7	noon	E	B5	miel	4	2	24.4	25.1	730095.7334	5832029.825
S7noonEB5thon	S7	noon	E	B5	thon	4	2	24.4	25.1	730095.7334	5832029.825
S7noonNA1miel	S7	noon	N	A1	miel	4	2	27.2	31.8	730057.9761	5832035.362
S7noonNA1thon	S7	noon	N	A1	thon	4	2	27.2	31.8	730057.9761	5832035.362
S7noonNA2miel	S7	noon	N	A2	miel	4	2	27.2	31.8	730060.2478	5832038.691
S7noonNA2thon	S7	noon	N	A2	thon	4	2	27.2	31.8	730060.2478	5832038.691
S7noonNA3miel	S7	noon	N	A3	miel	4	2	27.2	31.8	730063.1535	5832040.857
S7noonNA3thon	S7	noon	N	A3	thon	4	2	27.2	31.8	730063.1535	5832040.857
S7noonNA4miel	S7	noon	N	A4	miel	4	2	27.2	31.8	730067.2743	5832039.06
S7noonNA4thon	S7	noon	N	A4	thon	4	2	27.2	31.8	730067.2743	5832039.06
S7noonNA5miel	S7	noon	N	A5	miel	4	2	27.2	31.8	730071.2895	5832036.947
S7noonNA5thon	S7	noon	N	A5	thon	4	2	27.2	31.8	730071.2895	5832036.947
S7noonNB1miel	S7	noon	N	B1	miel	4	2	27.2	31.8	730056.6553	5832039.377
S7noonNB1thon	S7	noon	N	B1	thon	4	2	27.2	31.8	730056.6553	5832039.377
S7noonNB2miel	S7	noon	N	B2	miel	4	2	27.2	31.8	730059.4025	5832042.442
S7noonNB2thon	S7	noon	N	B2	thon	4	2	27.2	31.8	730059.4025	5832042.442
S7noonNB3miel	S7	noon	N	B3	miel	4	2	27.2	31.8	730062.7309	5832044.978
S7noonNB3thon	S7	noon	N	B3	thon	4	2	27.2	31.8	730062.7309	5832044.978
S7noonNB4miel	S7	noon	N	B4	miel	4	2	27.2	31.8	730067.1159	5832043.234
S7noonNB4thon	S7	noon	N	B4	thon	4	2	27.2	31.8	730067.1159	5832043.234
S7noonNB5miel	S7	noon	N	B5	miel	4	2	27.2	31.8	730071.131	5832041.227
S7noonNB5thon	S7	noon	N	B5	thon	4	2	27.2	31.8	730071.131	5832041.227
S7noonSA1miel	S7	noon	S	A1	miel	4	2	36.6	40.2	730085.4993	5832007.965
S7noonSA1thon	S7	noon	S	A1	thon	4	2	36.6	40.2	730085.4993	5832007.965
S7noonSA2miel	S7	noon	S	A2	miel	4	2	36.6	40.2	730081.7483	5832010.395
S7noonSA2thon	S7	noon	S	A2	thon	4	2	36.6	40.2	730081.7483	5832010.395
S7noonSA3miel	S7	noon	S	A3	miel	4	2	36.6	40.2	730078.2086	5832012.614
S7noonSA3thon	S7	noon	S	A3	thon	4	2	36.6	40.2	730078.2086	5832012.614
S7noonSA4miel	S7	noon	S	A4	miel	4	2	36.6	40.2	730075.1973	5832014.41
S7noonSA4thon	S7	noon	S	A4	thon	4	2	36.6	40.2	730075.1973	5832014.41
S7noonSA5miel	S7	noon	S	A5	miel	4	2	36.6	40.2	730070.2311	5832017.263
S7noonSA5thon	S7	noon	S	A5	thon	4	2	36.6	40.2	730070.2311	5832017.263
S7noonSB1miel	S7	noon	S	B1	miel	4	2	36.6	40.2	730083.4917	5832004.002
S7noonSB1thon	S7	noon	S	B1	thon	4	2	36.6	40.2	730083.4917	5832004.002
