ID	zone	building	time	Bface	position	baitType	empty	tap_mag	tap_err	las_nig	las_ema	myr_spe	myr_sab	myr_sch	myr_gra	tet_sp	sol_fug	for_cun	for_ruf	for_fus	pla_pyg	tem_sp
S13noonWB2thon	free	S13	noon	W	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13noonWB3miel	free	S13	noon	W	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13noonWB3thon	free	S13	noon	W	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13noonWB4miel	free	S13	noon	W	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13noonWB4thon	free	S13	noon	W	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13noonWB5miel	free	S13	noon	W	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13noonWB5thon	free	S13	noon	W	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA1miel	free	S13	afternoon	N	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA1thon	free	S13	afternoon	N	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA2miel	free	S13	afternoon	N	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA2thon	free	S13	afternoon	N	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA3miel	free	S13	afternoon	N	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA3thon	free	S13	afternoon	N	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA4miel	free	S13	afternoon	N	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA4thon	free	S13	afternoon	N	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA5miel	free	S13	afternoon	N	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNA5thon	free	S13	afternoon	N	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB1miel	free	S13	afternoon	N	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB1thon	free	S13	afternoon	N	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB2miel	free	S13	afternoon	N	B2	miel	no	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB2thon	free	S13	afternoon	N	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB3miel	free	S13	afternoon	N	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB3thon	free	S13	afternoon	N	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB4miel	free	S13	afternoon	N	B4	miel	no	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB4thon	free	S13	afternoon	N	B4	thon	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB5miel	free	S13	afternoon	N	B5	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonNB5thon	free	S13	afternoon	N	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA1miel	free	S13	afternoon	E	A1	miel	no	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA1thon	free	S13	afternoon	E	A1	thon	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA2miel	free	S13	afternoon	E	A2	miel	no	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S13afternoonEA2thon	free	S13	afternoon	E	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA3miel	free	S13	afternoon	E	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA3thon	free	S13	afternoon	E	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA4miel	free	S13	afternoon	E	A4	miel	no	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA4thon	free	S13	afternoon	E	A4	thon	no	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA5miel	free	S13	afternoon	E	A5	miel	no	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEA5thon	free	S13	afternoon	E	A5	thon	no	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB1miel	free	S13	afternoon	E	B1	miel	no	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB1thon	free	S13	afternoon	E	B1	thon	no	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB2miel	free	S13	afternoon	E	B2	miel	no	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB2thon	free	S13	afternoon	E	B2	thon	no	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB3miel	free	S13	afternoon	E	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB3thon	free	S13	afternoon	E	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB4miel	free	S13	afternoon	E	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB4thon	free	S13	afternoon	E	B4	thon	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonEB5miel	free	S13	afternoon	E	B5	miel	no	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0
S13afternoonEB5thon	free	S13	afternoon	E	B5	thon	no	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
S13afternoonSA1miel	free	S13	afternoon	S	A1	miel	no	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA1thon	free	S13	afternoon	S	A1	thon	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA2miel	free	S13	afternoon	S	A2	miel	no	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA2thon	free	S13	afternoon	S	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA3miel	free	S13	afternoon	S	A3	miel	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA3thon	free	S13	afternoon	S	A3	thon	no	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA4miel	free	S13	afternoon	S	A4	miel	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA4thon	free	S13	afternoon	S	A4	thon	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSA5miel	free	S13	afternoon	S	A5	miel	no	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
S13afternoonSA5thon	free	S13	afternoon	S	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB1miel	free	S13	afternoon	S	B1	miel	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB1thon	free	S13	afternoon	S	B1	thon	no	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB2miel	free	S13	afternoon	S	B2	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB2thon	free	S13	afternoon	S	B2	thon	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB3miel	free	S13	afternoon	S	B3	miel	no	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
S13afternoonSB3thon	free	S13	afternoon	S	B3	thon	no	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
S13afternoonSB4miel	free	S13	afternoon	S	B4	miel	no	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB4thon	free	S13	afternoon	S	B4	thon	no	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB5miel	free	S13	afternoon	S	B5	miel	no	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonSB5thon	free	S13	afternoon	S	B5	thon	no	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA1miel	free	S13	afternoon	W	A1	miel	no	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA1thon	free	S13	afternoon	W	A1	thon	no	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA2miel	free	S13	afternoon	W	A2	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA2thon	free	S13	afternoon	W	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA3miel	free	S13	afternoon	W	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA3thon	free	S13	afternoon	W	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA4miel	free	S13	afternoon	W	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA4thon	free	S13	afternoon	W	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA5miel	free	S13	afternoon	W	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWA5thon	free	S13	afternoon	W	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB1miel	free	S13	afternoon	W	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB1thon	free	S13	afternoon	W	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB2miel	free	S13	afternoon	W	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB2thon	free	S13	afternoon	W	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB3miel	free	S13	afternoon	W	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB3thon	free	S13	afternoon	W	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB4miel	free	S13	afternoon	W	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB4thon	free	S13	afternoon	W	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB5miel	free	S13	afternoon	W	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S13afternoonWB5thon	free	S13	afternoon	W	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNA1miel	free	S14	morning	N	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNA1thon	free	S14	morning	N	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNA2miel	free	S14	morning	N	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNA2thon	free	S14	morning	N	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNA3miel	free	S14	morning	N	A3	miel	no	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
S14morningNA3thon	free	S14	morning	N	A3	thon	no	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
S14morningNA4miel	free	S14	morning	N	A4	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNA4thon	free	S14	morning	N	A4	thon	no	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
S14morningNA5miel	free	S14	morning	N	A5	miel	no	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0
S14morningNA5thon	free	S14	morning	N	A5	thon	no	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
S14morningNB1miel	free	S14	morning	N	B1	miel	no	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
S14morningNB1thon	free	S14	morning	N	B1	thon	no	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
S14morningNB2miel	free	S14	morning	N	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNB2thon	free	S14	morning	N	B2	thon	no	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
S14morningNB3miel	free	S14	morning	N	B3	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNB3thon	free	S14	morning	N	B3	thon	no	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNB4miel	free	S14	morning	N	B4	miel	no	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
S14morningNB4thon	free	S14	morning	N	B4	thon	no	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0
S14morningNB5miel	free	S14	morning	N	B5	miel	no	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
S14morningNB5thon	free	S14	morning	N	B5	thon	no	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEA1miel	free	S14	morning	E	A1	miel	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEA1thon	free	S14	morning	E	A1	thon	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
S14morningEA2miel	free	S14	morning	E	A2	miel	no	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
S14morningEA2thon	free	S14	morning	E	A2	thon	no	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0
S14morningEA3miel	free	S14	morning	E	A3	miel	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEA3thon	free	S14	morning	E	A3	thon	no	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEA4miel	free	S14	morning	E	A4	miel	no	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
S14morningEA4thon	free	S14	morning	E	A4	thon	no	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0
S14morningEA5miel	free	S14	morning	E	A5	miel	no	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEA5thon	free	S14	morning	E	A5	thon	no	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB1miel	free	S14	morning	E	B1	miel	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB1thon	free	S14	morning	E	B1	thon	no	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB2miel	free	S14	morning	E	B2	miel	no	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
S14morningEB2thon	free	S14	morning	E	B2	thon	no	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0
S14morningEB3miel	free	S14	morning	E	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB3thon	free	S14	morning	E	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB4miel	free	S14	morning	E	B4	miel	no	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB4thon	free	S14	morning	E	B4	thon	no	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB5miel	free	S14	morning	E	B5	miel	no	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
S14morningEB5thon	free	S14	morning	E	B5	thon	no	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSA1miel	free	S14	morning	S	A1	miel	no	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSA1thon	free	S14	morning	S	A1	thon	no	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSA2miel	free	S14	morning	S	A2	miel	no	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
S14morningSA2thon	free	S14	morning	S	A2	thon	no	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0
S14morningSA3miel	free	S14	morning	S	A3	miel	no	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
S14morningSA3thon	free	S14	morning	S	A3	thon	no	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0
S14morningSA4miel	free	S14	morning	S	A4	miel	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSA4thon	free	S14	morning	S	A4	thon	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSA5miel	free	S14	morning	S	A5	miel	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSA5thon	free	S14	morning	S	A5	thon	no	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSB1miel	free	S14	morning	S	B1	miel	no	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
S14morningSB1thon	free	S14	morning	S	B1	thon	no	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0
S14morningSB2miel	free	S14	morning	S	B2	miel	no	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
S14morningSB2thon	free	S14	morning	S	B2	thon	no	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0
S14morningSB3miel	free	S14	morning	S	B3	miel	no	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSB3thon	free	S14	morning	S	B3	thon	no	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSB4miel	free	S14	morning	S	B4	miel	no	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
S14morningSB4thon	free	S14	morning	S	B4	thon	no	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
S14morningSB5miel	free	S14	morning	S	B5	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S14morningSB5thon	free	S14	morning	S	B5	thon	no	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWA1miel	free	S14	morning	W	A1	miel	no	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWA1thon	free	S14	morning	W	A1	thon	no	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWA2miel	free	S14	morning	W	A2	miel	no	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWA2thon	free	S14	morning	W	A2	thon	no	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWA3miel	free	S14	morning	W	A3	miel	no	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
S14morningWA3thon	free	S14	morning	W	A3	thon	no	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0
S14morningWA4miel	free	S14	morning	W	A4	miel	no	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
S14morningWA4thon	free	S14	morning	W	A4	thon	no	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0
S14morningWA5miel	free	S14	morning	W	A5	miel	no	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
S14morningWA5thon	free	S14	morning	W	A5	thon	no	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
S14morningWB1miel	free	S14	morning	W	B1	miel	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWB1thon	free	S14	morning	W	B1	thon	no	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWB2miel	free	S14	morning	W	B2	miel	no	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWB2thon	free	S14	morning	W	B2	thon	no	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWB3miel	free	S14	morning	W	B3	miel	no	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
S14morningWB3thon	free	S14	morning	W	B3	thon	no	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
S14morningWB4miel	free	S14	morning	W	B4	miel	no	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWB4thon	free	S14	morning	W	B4	thon	no	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
S14morningWB5miel	free	S14	morning	W	B5	miel	no	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
S14morningWB5thon	free	S14	morning	W	B5	thon	no	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
S14noonNA1miel	free	S14	noon	N	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNA1thon	free	S14	noon	N	A1	thon	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
S14noonNA2miel	free	S14	noon	N	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNA2thon	free	S14	noon	N	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNA3miel	free	S14	noon	N	A3	miel	no	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
S14noonNA3thon	free	S14	noon	N	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNA4miel	free	S14	noon	N	A4	miel	no	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNA4thon	free	S14	noon	N	A4	thon	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNA5miel	free	S14	noon	N	A5	miel	no	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNA5thon	free	S14	noon	N	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB1miel	free	S14	noon	N	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB1thon	free	S14	noon	N	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB2miel	free	S14	noon	N	B2	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB2thon	free	S14	noon	N	B2	thon	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB3miel	free	S14	noon	N	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB3thon	free	S14	noon	N	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB4miel	free	S14	noon	N	B4	miel	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB4thon	free	S14	noon	N	B4	thon	no	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
S14noonNB5miel	free	S14	noon	N	B5	miel	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S14noonNB5thon	free	S14	noon	N	B5	thon	no	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEA1miel	free	S14	noon	E	A1	miel	no	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
S14noonEA1thon	free	S14	noon	E	A1	thon	no	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0
S14noonEA2miel	free	S14	noon	E	A2	miel	no	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
S14noonEA2thon	free	S14	noon	E	A2	thon	no	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0
S14noonEA3miel	free	S14	noon	E	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEA3thon	free	S14	noon	E	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEA4miel	free	S14	noon	E	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEA4thon	free	S14	noon	E	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEA5miel	free	S14	noon	E	A5	miel	no	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0
S14noonEA5thon	free	S14	noon	E	A5	thon	no	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0
S14noonEB1miel	free	S14	noon	E	B1	miel	no	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB1thon	free	S14	noon	E	B1	thon	no	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB2miel	free	S14	noon	E	B2	miel	no	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB2thon	free	S14	noon	E	B2	thon	no	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB3miel	free	S14	noon	E	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB3thon	free	S14	noon	E	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB4miel	free	S14	noon	E	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB4thon	free	S14	noon	E	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB5miel	free	S14	noon	E	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonEB5thon	free	S14	noon	E	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA1miel	free	S14	noon	S	A1	miel	no	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA1thon	free	S14	noon	S	A1	thon	no	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA2miel	free	S14	noon	S	A2	miel	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
S14noonSA2thon	free	S14	noon	S	A2	thon	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
S14noonSA3miel	free	S14	noon	S	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA3thon	free	S14	noon	S	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA4miel	free	S14	noon	S	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA4thon	free	S14	noon	S	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA5miel	free	S14	noon	S	A5	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSA5thon	free	S14	noon	S	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB1miel	free	S14	noon	S	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB1thon	free	S14	noon	S	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB2miel	free	S14	noon	S	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB2thon	free	S14	noon	S	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB3miel	free	S14	noon	S	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB3thon	free	S14	noon	S	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB4miel	free	S14	noon	S	B4	miel	no	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
S14noonSB4thon	free	S14	noon	S	B4	thon	no	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0
S14noonSB5miel	free	S14	noon	S	B5	miel	no	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
S14noonSB5thon	free	S14	noon	S	B5	thon	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S14noonWA1miel	free	S14	noon	W	A1	miel	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S14noonWA1thon	free	S14	noon	W	A1	thon	no	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
S14noonWA2miel	free	S14	noon	W	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonWA2thon	free	S14	noon	W	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S14noonWA3miel	free	S14	noon	W	A3	miel	no	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
